,person_id,login
308,1502,0.017
309,134,0.08749567046196235
310,135,0.09004753780483593
311,1321,0.04498333333333333
312,1796,0.02734441560841909
313,104,0.26386825396825403
314,1903,0.0
315,340,0.1451156107695657
316,1392,0.213
317,1906,0.0
318,1997,0.03534181779620508
319,1544,0.368
320,1048,0.09004753780483593
321,1959,0.0209400254071388
322,1029,0.019153961515420013
323,95,0.07331050338550338
324,579,0.03534181779620508
325,797,0.02734441560841909
326,456,0.02734441560841909
327,401,0.35423095238095237
328,1915,0.03534181779620508
329,2103,0.0
330,1737,0.02734441560841909
331,714,0.09004753780483593
332,286,0.45341031746031746
333,1662,0.0
334,1914,0.0
335,1082,0.019153961515420013
336,194,0.6028335858585858
337,1750,0.026104761904761905
338,215,0.8021252631355564
339,1888,0.02734441560841909
340,950,0.037
341,641,0.03534181779620508
342,1926,0.0
343,1505,0.065
344,1767,0.0
345,364,0.08182222222222223
346,1998,0.0
347,843,0.02734441560841909
348,481,0.003
349,274,0.02484791874791874
350,1885,0.0
351,1531,0.14274953820689146
352,1644,0.03217497543505873
353,2113,0.019153961515420013
354,1745,0.0
355,1051,0.0
356,71,0.2967055555555555
357,588,0.0
358,333,0.365
359,1540,0.02734441560841909
360,1137,0.07567800484250495
361,129,0.8976047579871107
362,1304,0.03381296037711148
363,2126,0.03534181779620508
364,1708,0.0
365,1350,0.0
366,116,0.5172642857142857
367,662,0.07567800484250495
368,1443,0.17233333333333334
369,1326,0.0
370,478,0.0007664822595704948
371,611,0.03381296037711148
372,487,0.0
373,1234,0.0
374,1089,0.0
375,2160,0.0
376,219,0.03644313725490196
377,2082,0.0209400254071388
378,1379,0.019153961515420013
379,2040,0.044311319334561804
380,817,0.011270980018738962
381,214,0.04622222222222222
382,708,0.004117816091954022
383,1592,0.0
384,1958,0.0209400254071388
385,1489,0.0209400254071388
386,2084,0.09004753780483593
387,1177,0.153
388,795,0.0
389,923,0.02734441560841909
390,977,0.0
391,1264,0.03534181779620508
392,1278,0.01538980949157705
393,1506,0.0
394,1309,0.009318398268398267
395,1270,0.0209400254071388
396,1328,0.01636572871572872
397,1678,0.08140674603174608
398,566,0.025
399,167,0.12298715575360311
400,1183,0.0
401,2161,0.33
402,174,0.1451156107695657
403,100,0.09004753780483593
404,1866,0.02
405,526,0.1451156107695657
406,722,0.0
407,895,0.233
408,329,0.0002403846153846154
409,1625,0.07567800484250495
410,629,0.0018801587301587302
411,898,0.1845
412,232,0.04622222222222222
413,1369,0.019153961515420013
414,1167,0.0
415,1220,0.02734441560841909
416,1638,0.023
417,372,0.0
418,1609,0.0
419,1314,0.089
420,419,0.0
421,1213,0.0
422,900,0.0928746031746032
423,1595,0.00922260171144324
424,1346,0.0
425,959,0.63
426,696,9.001782531194296e-05
427,872,0.057
428,1819,0.03381296037711148
429,1812,0.0209400254071388
430,69,0.44843919120095566
431,240,0.014328499278499279
432,2112,0.0209400254071388
433,1186,0.2815
434,1197,0.02734441560841909
435,1636,0.02734441560841909
436,480,0.0002389310562934851
437,1479,0.0
438,1803,0.4456023809523812
439,719,0.0
440,1455,0.072
441,248,0.28867436174936173
442,966,0.019153961515420013
443,241,0.04622222222222222
444,2110,0.31077698412698385
445,2170,0.0
446,1986,0.03381296037711148
447,2053,0.019153961515420013
448,1045,0.044311319334561804
449,382,0.019153961515420013
450,263,0.087
451,1010,0.071
452,190,0.7052833333333333
453,470,0.0002389310562934851
454,158,0.855
455,162,0.2755216061716062
456,1941,0.1451156107695657
457,1606,0.019153961515420013
458,902,0.02734441560841909
459,1804,0.0209400254071388
460,1549,0.001
461,1364,0.01538980949157705
462,1894,0.050522840880722474
463,1093,0.02734441560841909
464,894,0.02734441560841909
465,659,0.07567800484250495
466,468,0.009660533910533911
467,884,0.0
468,1110,0.0
469,2001,0.0
470,2099,0.019153961515420013
471,1738,0.09004753780483593
472,1094,0.013311385836385834
473,1944,0.019153961515420013
474,1601,0.0
475,922,0.16141666666666668
476,864,0.0
477,1942,0.019153961515420013
478,2048,0.0010384615384615384
479,1191,0.16366666666666665
480,218,0.0
481,1445,0.09004753780483593
482,1788,0.02734441560841909
483,1120,0.04098333333333334
484,928,0.0
485,1013,0.0
486,2031,0.074
487,427,0.0010629939952520597
488,652,0.0
489,160,0.08749567046196235
490,132,0.44843919120095566
491,1224,0.0
492,1338,0.0
493,1716,0.019153961515420013
494,1040,0.02734441560841909
495,1850,0.02734441560841909
496,749,0.012
497,1991,0.07567800484250495
498,2086,0.0
499,1793,0.02734441560841909
500,1911,0.03381296037711148
501,2026,0.019153961515420013
502,398,0.21558809523809527
503,1827,0.022933333333333333
504,458,0.08515634920634921
505,1437,0.16037380952380956
506,1142,0.201
507,493,0.010833333333333332
508,5,0.308
509,1715,0.387
510,1077,0.0
511,1965,0.019153961515420013
512,712,0.019153961515420013
513,1874,0.021
514,243,0.08917266598992406
515,2061,0.0209400254071388
516,814,0.0
517,253,0.5650416666666667
518,1777,0.02734441560841909
519,1842,0.0026995478855845866
520,345,0.28867436174936173
521,2100,0.019153961515420013
522,1248,0.0
523,668,0.019153961515420013
524,302,0.28867436174936173
525,1166,0.0
526,625,0.1451156107695657
527,1354,0.0
528,1228,0.005
529,555,0.019183333333333333
530,310,0.0025
531,81,0.893
532,803,0.0
533,833,0.27745000000000003
534,962,0.0
535,1413,0.050522840880722474
536,777,0.495
537,484,0.0008573913504795857
538,1770,0.019153961515420013
539,1864,0.0017
540,1172,0.13695548560916235
541,211,0.5699539682539683
542,1292,0.050522840880722474
543,1618,0.040162229437229434
544,1160,0.02734441560841909
545,691,0.31077698412698385
546,725,0.050522840880722474
547,418,0.0010629939952520597
548,1380,0.0010629939952520597
549,1485,0.03534181779620508
550,1653,0.0005
551,736,0.0
552,1562,0.0
553,685,0.0
554,388,0.0825
555,497,0.019183333333333333
556,1857,0.0
557,67,0.8238833333333332
558,1955,0.0
559,118,0.763
560,403,0.046320826395826416
561,2169,0.019153961515420013
562,1976,0.0
563,1265,0.0
564,356,0.001
565,1004,0.0
566,965,0.0
567,886,0.0
568,1517,0.0
569,575,0.0
570,1774,0.019153961515420013
571,357,0.17366428571428572
572,2090,0.019153961515420013
573,875,0.019153961515420013
574,314,0.244437012987013
575,1195,0.0
576,1703,0.10775476190476191
577,1257,0.0
578,885,0.0026995478855845866
579,1072,0.0
580,1179,0.0
581,409,0.0
582,2136,0.0
583,363,0.019153961515420013
584,1260,0.061
585,62,0.952
586,1920,0.037545184670928204
587,1305,0.019153961515420013
588,2042,0.03534181779620508
589,1754,0.023
590,325,0.11851666666666669
591,785,0.07107406015037596
592,1284,0.03381296037711148
593,911,0.006
594,1655,0.0285
595,615,0.000375
596,39,0.577
597,1122,0.02734441560841909
598,217,0.30551666666666666
599,233,0.005
600,337,0.8021252631355564
601,1317,0.00030526315789473684
602,44,0.851
603,1523,0.00022774678632064033
604,1272,0.03215744402656165
605,1230,0.011
606,1964,0.03534181779620508
607,1514,0.0
608,1637,0.07567800484250495
609,1159,0.0035
610,717,0.101
611,1561,0.0
612,1202,0.0026995478855845866
613,2038,0.657
614,628,0.116
615,631,0.02734441560841909
616,2128,0.0
617,399,0.11021867341894466
618,682,0.03534181779620508
619,1556,0.054
620,1634,0.02734441560841909
621,800,0.018
622,402,0.0
623,486,0.03534181779620508
624,1912,0.08816666666666667
625,643,0.309
626,1426,0.20976666666666666
627,1254,0.0
628,537,0.017
629,370,0.019153961515420013
630,341,0.8021252631355564
631,2131,0.04411821342097833
632,1188,0.0
633,893,0.02734441560841909
634,11,0.01454566413548611
635,313,0.4340456236573885
636,729,0.02734441560841909
637,645,0.11021867341894466
638,1031,0.015822429024726376
639,305,0.071
640,1830,0.017
641,1929,0.0
642,77,0.831
643,323,0.8021252631355564
644,650,0.019153961515420013
645,1579,0.15
646,600,0.07567800484250495
647,1096,0.07107406015037596
648,506,0.0
649,1672,0.02734441560841909
650,1555,0.0015
651,991,0.013
652,1924,0.0
653,612,0.019153961515420013
654,1355,0.01636572871572872
655,524,0.1451156107695657
656,463,0.0
657,1249,0.050522840880722474
658,2167,0.0
659,723,0.0020812556455316895
660,1246,0.03381296037711148
661,952,0.02734441560841909
662,836,0.0
663,182,0.4248318406266937
664,1775,0.005
665,1614,0.050522840880722474
666,756,0.07567800484250495
667,834,0.019153961515420013
668,461,0.0
669,801,0.019153961515420013
670,654,0.0
671,1728,0.02734441560841909
672,754,0.0
673,1832,0.108
674,1064,0.0
675,334,0.31445833904657416
676,23,0.913
677,1828,0.0005546035805626599
678,595,0.07567800484250495
679,289,0.132
680,1590,0.02734441560841909
681,572,0.0
